Date,Open,High,Low,Close,Volume,Returns,Range,Bench_C_Rets,RSI,RSI_Ret,MA_12,MA_21,DOW,Rolling_Rets,Average_Range,Returns_T1,Range_T1,RSI_Ret_T1,Returns_T2,Range_T2,RSI_Ret_T2
2018-02-10 00:00:00+00:00,0.05418869838415441,0.044130731128057876,0.05209573562756131,8621.900390625,0.1468189280058365,-0.013171607575021227,0.09970262147743725,-0.3549798252270512,38.5546205851511,0.9846816346263778,8644.637491861979,9783.292945498511,5,-0.3629575401031623,0.130851458011624,0.057030488314931294,0.10809154833022716,1.1083220249669847,0.08453807822469184,0.12057168951161201,1.1887776079965289
2018-02-11 00:00:00+00:00,-0.011920784486058489,-0.05551297967315927,-0.043923929676883855,8129.97021484375,-0.2131832546915916,-0.05705588715872301,0.0863726061607375,-0.3909246828466886,36.0149180416234,0.9341271550599609,8479.943359375,9618.04868861607,6,-0.462890377019595,0.13101535851411553,-0.013171607575021227,0.09970262147743725,0.9846816346263778,0.057030488314931294,0.10809154833022716,1.1083220249669847
2018-02-12 00:00:00+00:00,-0.05509430724555153,0.042918345485965625,0.026519660013767155,8926.5703125,0.021928425589438305,0.09798315081177211,0.10372744442443294,-0.33123437049402893,42.6078758175046,1.1830618569855285,8372.06591796875,9522.580589657739,0,-0.39205917938177326,0.132783625875547,-0.05705588715872301,0.0863726061607375,0.9341271550599609,-0.013171607575021227,0.09970262147743725,0.9846816346263778
2018-02-13 00:00:00+00:00,0.09645597073562007,-0.0030548007940374156,0.03856570328426612,8598.3095703125,-0.08946300982298205,-0.03677344497335466,0.0594955846039773,-0.3557065413801751,40.74477333274296,0.9562732840111166,8324.380045572916,9414.481026785714,1,-0.3878721790053129,0.1316420009429726,0.09798315081177211,0.10372744442443294,1.1830618569855285,-0.05705588715872301,0.0863726061607375,0.9341271550599609
2018-02-14 00:00:00+00:00,-0.036609170523755674,0.0625185248814708,0.017090804934895232,9494.6298828125,0.38848672248702765,0.10424378247495736,0.10681728731576579,-0.2890157465671266,47.495800807582604,1.1656906376606209,8379.703369140625,9325.682431175595,2,-0.28709919268832096,0.13323850185609495,-0.03677344497335466,0.0594955846039773,0.9562732840111166,0.09798315081177211,0.10372744442443294,1.1830618569855285
2018-02-15 00:00:00+00:00,0.10330333290258209,0.07524891030405811,0.09251948430660795,10166.400390625,0.14573282299601642,0.07075267978887334,0.08932069330305525,-0.24101062123244887,51.917345561090876,1.0930933825375648,8462.327555338541,9273.634812127977,3,-0.0477984993531565,0.124287674995569,0.10424378247495736,0.10681728731576579,1.1656906376606209,-0.03677344497335466,0.0594955846039773,0.9562732840111166
2018-02-16 00:00:00+00:00,0.06822913450335744,0.008725114940362655,0.045685336169329904,10233.900390625,-0.1949100900923907,0.006639518158486624,0.05081816063747979,-0.23794226214874736,52.351552008972504,1.0083634177207828,8625.401774088541,9228.991954985118,4,-0.014885068777890753,0.11791368572308777,0.07075267978887334,0.08932069330305525,1.0930933825375648,0.10424378247495736,0.10681728731576579,1.1656906376606209
2018-02-17 00:00:00+00:00,0.007083852452611561,0.0789802909189834,0.03303674446972238,11112.7001953125,0.1870464309834059,0.0858714440383399,0.09755252244157742,-0.171706483809567,57.706467877126535,1.1022876240084774,8971.854288736979,9213.37290736607,5,0.04539775905774701,0.11761719245411954,0.006639518158486624,0.05081816063747979,1.0083634177207828,0.07075267978887334,0.08932069330305525,1.0930933825375648
2018-02-18 00:00:00+00:00,0.08972817934117061,0.018878747222720982,0.017400004195136987,10551.7998046875,0.009598255640797415,-0.050473816513253555,0.0991477633824811,-0.2134540047174185,53.56844040836186,0.9282917908339892,9205.004272460938,9154.587193080357,6,-0.016622998647976783,0.11847345792279504,0.0858714440383399,0.09755252244157742,1.1022876240084774,0.006639518158486624,0.05081816063747979,1.0083634177207828
2018-02-19 00:00:00+00:00,-0.05131531377141485,-0.006696153351410827,0.018129013685115325,11225.2998046875,-0.12487633316594593,0.06382797366007709,0.07234710604237593,-0.16276584850784415,57.50853893590988,1.0735526085417448,9505.337605794271,9151.201450892857,0,-0.06408607735229077,0.11674760260404154,-0.050473816513253555,0.0991477633824811,0.9282917908339892,0.0858714440383399,0.09755252244157742,1.1022876240084774
2018-02-20 00:00:00+00:00,0.06436330576866522,0.06073375500492828,0.06835212837432714,11403.7001953125,0.2972325828370408,0.01589270609507487,0.0647002446579592,-0.15180934613920105,58.51280947080845,1.0174629812108036,9766.846801757812,9212.982421875,1,0.05251834468386907,0.11415684155637669,0.06382797366007709,0.07234710604237593,1.0735526085417448,-0.050473816513253555,0.0991477633824811,0.9282917908339892
2018-02-21 00:00:00+00:00,0.012500257578166973,-0.04515616507087006,-0.06701510073197414,10690.400390625,-0.05250576987332323,-0.06254985596523333,0.08964514372824328,-0.20709490578690604,53.10811745572334,0.9076323276225274,9929.631795247396,9235.330078125,2,0.04761447808665542,0.11152598160708362,0.01589270609507487,0.0647002446579592,1.0174629812108036,0.06382797366007709,0.07234710604237593,1.0735526085417448
2018-02-22 00:00:00+00:00,-0.06259121299859782,-0.03322681531068006,-0.051532076777081715,10005.0,-0.1451579450711613,-0.06411363144322124,0.11067510032789563,-0.2629692635979646,48.47479129189647,0.912756723721384,10044.890096028646,9275.06626674107,3,-0.010735939335603795,0.11110874705189752,-0.06254985596523333,0.08964514372824328,0.9076323276225274,0.01589270609507487,0.0647002446579592,1.0174629812108036
2018-02-23 00:00:00+00:00,-0.06785205542196271,-0.04998594307627058,-0.020578370520125122,10301.099609375,-0.037385180842143706,0.02959516335582202,0.07732658359507427,-0.2421438030150388,50.48458089829606,1.0414605107693484,10225.817545572916,9345.082914806548,4,-0.026317617313630026,0.1109869990941701,-0.06411363144322124,0.11067510032789563,0.912756723721384,-0.06254985596523333,0.08964514372824328,0.9076323276225274
2018-02-24 00:00:00+00:00,0.03528503590957155,0.010479379122534382,-0.019270501391978057,9813.0703125,-0.10615285801448526,-0.04737642731178393,0.11000668262600088,-0.2792732982308913,47.21562316604224,0.935248393190798,10299.692545572916,9375.471493675595,5,-0.0648907630646609,0.11245837607100584,0.02959516335582202,0.07732658359507427,1.0414605107693484,-0.06411363144322124,0.11067510032789563,0.912756723721384
2018-02-25 00:00:00+00:00,-0.04775413980875409,-0.06359986188126598,-0.014654928239766885,9664.73046875,-0.17505093037958097,-0.015116557715992629,0.05486944697139329,-0.28982306813974756,46.23562803546555,0.9792442614358735,10388.560953776041,9441.553431919643,6,-0.07219162927426814,0.11051032350921526,-0.04737642731178393,0.11000668262600088,0.935248393190798,0.02959516335582202,0.07732658359507427,1.0414605107693484
2018-02-26 00:00:00+00:00,-0.012962922719496395,0.05560496377607094,0.01006381406749779,10366.7001953125,0.2769873807313181,0.07263210586495439,0.10243076610633839,-0.23624271640657157,51.378565127300845,1.1112332050056797,10461.233479817709,9604.002487909227,0,-0.023665704843245372,0.11202675779834739,-0.015116557715992629,0.05486944697139329,0.9792442614358735,-0.04737642731178393,0.11000668262600088,0.935248393190798
2018-02-27 00:00:00+00:00,0.07492382969199807,0.038520286396181325,0.07834037632125401,10725.599609375,-0.044116913509210876,0.03462041028492213,0.06172108555790001,-0.21263016807587143,53.81128213672312,1.0473488701639433,10507.833414713541,9745.507231212798,1,-0.01925320172091105,0.11244292110413205,0.07263210586495439,0.10243076610633839,1.1112332050056797,-0.015116557715992629,0.05486944697139329,0.9792442614358735
2018-02-28 00:00:00+00:00,0.02821845444584481,0.019423615819046836,0.014346922790551275,10397.900390625,-0.004305069448221399,-0.030552997565149287,0.06703488097853394,-0.23763369859668348,51.2879938461495,0.9531085640337935,10521.500081380209,9877.726306733632,2,-0.008241041248279624,0.11260094356113425,0.03462041028492213,0.06172108555790001,1.0473488701639433,0.07263210586495439,0.10243076610633839,1.1112332050056797
2018-03-01 00:00:00+00:00,-0.02827683488562771,-0.003381485749107016,-0.0038871381571343733,10951.0,0.0549422369683108,0.05319339372337972,0.06757653522042162,-0.19514519081471327,55.11376785840073,1.0745939492920613,10508.025065104166,10005.602980840773,3,0.15030454828830597,0.1106321095652456,-0.030552997565149287,0.06703488097853394,0.9531085640337935,0.03462041028492213,0.06172108555790001,1.0473488701639433
2018-03-02 00:00:00+00:00,0.05704385080645169,0.012368484182316841,0.04804537991815061,11086.400390625,0.041451242348456985,0.012364203326180156,0.031234772290216872,-0.18405461414569035,56.024304161642526,1.016521031651858,10552.575113932291,10117.48011997768,4,0.15130951956060879,0.10961348977583357,0.05319339372337972,0.06757653522042162,1.0745939492920613,-0.030552997565149287,0.06703488097853394,0.9531085640337935
2018-03-03 00:00:00+00:00,0.011341483007791808,0.030315505881892912,0.014036809497896652,11489.7001953125,-0.12204039716567461,0.036377885560451295,0.04778955373552174,-0.15380552140412695,58.71095791524314,1.0479551472134134,10574.608479817709,10254.042015438989,5,0.2904708247590906,0.10562139179119395,0.012364203326180156,0.031234772290216872,1.016521031651858,0.05319339372337972,0.06757653522042162,1.0745939492920613
2018-03-04 00:00:00+00:00,0.03562453148417544,-0.00135325425245858,0.012151822693520886,11512.599609375,-0.0906380858801058,0.0019930384320943073,0.03380896482670126,-0.15066073355986753,58.864630157295146,1.0026174371447636,10583.683430989584,10415.119605654761,6,0.3295162109935109,0.10099452875229581,0.036377885560451295,0.04778955373552174,1.0479551472134134,0.012364203326180156,0.031234772290216872,1.016521031651858
2018-03-05 00:00:00+00:00,0.003044166403784576,0.016633949455173935,0.02763990912858527,11573.2998046875,0.06317894186746642,0.005272501204946822,0.02273693494948259,-0.15158291805257373,59.29708083262908,1.007346528368196,10657.258382161459,10541.154343377977,0,0.2958157873336388,0.09698924591970857,0.0019930384320943073,0.03380896482670126,1.0026174371447636,0.036377885560451295,0.04778955373552174,1.0479551472134134
2018-03-06 00:00:00+00:00,-0.00280087233844728,-0.017429790142643342,-0.06550219421269898,10779.900390625,0.056215171491040605,-0.06855429544313296,0.07534853327511004,-0.20798615798822073,51.653338480229344,0.8710941205693611,10721.833414713541,10645.039620535714,1,0.32512625299809506,0.09409010473460017,0.005272501204946822,0.02273693494948259,1.007346528368196,0.0019930384320943073,0.03380896482670126,1.0026174371447636
2018-03-07 00:00:00+00:00,-0.06053853813426546,-0.049616927570770075,-0.09371157586780265,9965.5703125,0.2877182559279836,-0.0755415215926486,0.12766864915532716,-0.2688542303115675,45.211433851420765,0.8752858030410897,10693.872639973959,10667.465355282739,2,0.40927280518095743,0.09041204875762048,-0.06855429544313296,0.07534853327511004,0.8710941205693611,0.005272501204946822,0.02273693494948259,1.007346528368196
2018-03-08 00:00:00+00:00,-0.07890298226714632,-0.07155858999725517,-0.036756663732246286,9395.009765625,-0.18320487809817576,-0.0572531755818666,0.0869260458051424,-0.3092707326586146,41.322844778544535,0.9139910252425222,10659.034261067709,10630.732468377977,3,0.23718153154886157,0.08337592501441646,-0.0755415215926486,0.12766864915532716,0.8752858030410897,-0.06855429544313296,0.07534853327511004,0.8710941205693611
2018-03-09 00:00:00+00:00,-0.05393691534330525,-0.06711578877672064,-0.08813745622222591,9337.5498046875,0.21125542309936085,-0.006116008644050375,0.11198354819811485,-0.3125365238453722,40.94094456512037,0.9907581335343482,10631.769205729166,10588.049107142857,4,0.24817929583652387,0.08124828332121788,-0.0572531755818666,0.0869260458051424,0.9139910252425222,-0.0755415215926486,0.12766864915532716,0.8752858030410897
2018-03-10 00:00:00+00:00,-0.006808570756120735,0.0068633323092839316,0.03705372152959918,8866.0,-0.38118083533701497,-0.050500379066334866,0.07961182489223595,-0.34822697305932726,37.84946512858919,0.9244892986869442,10506.710856119791,10481.063383556548,5,0.11314083854549717,0.07988295450057202,-0.006116008644050375,0.11198354819811485,0.9907581335343482,-0.0572531755818666,0.0869260458051424,0.9139910252425222
2018-03-11 00:00:00+00:00,-0.053238306741177355,0.01894483975118222,-0.025072251050373806,9578.6298828125,0.16895585958991477,0.08037783474086391,0.12835530539929296,-0.2940524983171302,44.651453261786216,1.1797116051729677,10411.130045572916,10434.721958705357,6,0.13648818497142978,0.0805584130695409,-0.050500379066334866,0.07961182489223595,0.9244892986869442,-0.006116008644050375,0.11198354819811485,0.9907581335343482
2018-03-12 00:00:00+00:00,0.0847360253945646,0.023230324862556273,0.04058379173946536,9205.1201171875,0.025574994401345696,-0.03899407015352063,0.10953810242816142,-0.3239445747838312,42.05358773449932,0.9418190151156801,10311.731689453125,10338.522925967261,0,0.11066572239293038,0.08088626243456502,0.08037783474086391,0.12835530539929296,1.1797116051729677,-0.050500379066334866,0.07961182489223595,0.9244892986869442
2018-03-13 00:00:00+00:00,-0.04476651005755894,-0.047005797955974815,0.0001965897404361261,9194.849609375,-0.0722055288294765,-0.001115738597840088,0.05717554869425423,-0.32324463898949163,41.98125895005932,0.9982800805273349,10165.385823567709,10233.339564732143,1,0.1666058709538133,0.07991302718568224,-0.03899407015352063,0.10953810242816142,0.9418190151156801,0.08037783474086391,0.12835530539929296,1.1797116051729677
2018-03-14 00:00:00+00:00,0.004536157193831825,-0.012093524742904704,-0.09930583558364181,8269.8095703125,0.07462522790988624,-0.10060415105858134,0.15953962099363905,-0.3897870703055112,35.979050089457104,0.8570264682213935,9930.669921875,10118.073335193452,2,-0.031981430916540154,0.08177343307132245,-0.001115738597840088,0.05717554869425423,0.9982800805273349,-0.03899407015352063,0.10953810242816142,0.9418190151156801
2018-03-15 00:00:00+00:00,-0.10026323146670524,-0.09913583893766331,-0.035389088377528743,8300.8603515625,0.06153864261068365,0.0037547153880626016,0.08291091806952777,-0.385868882850538,36.30823175300193,1.009149259436432,9664.933268229166,10036.923828125,3,0.00854672944487711,0.08255394418684081,-0.10060415105858134,0.15953962099363905,0.8570264682213935,-0.001115738597840088,0.05717554869425423,0.9982800805273349
2018-03-16 00:00:00+00:00,0.0038778581859653105,0.018603972131814306,0.028556961536130743,8338.349609375,-0.22606861477128215,0.0045163099033997955,0.07243196425712295,-0.38431153342879043,36.731213881593824,1.011649758420332,9400.412434895834,9943.459542410714,4,-0.09118074312668045,0.08140776675155272,0.0037547153880626016,0.08291091806952777,1.009149259436432,-0.10060415105858134,0.15953962099363905,0.8570264682213935
2018-03-17 00:00:00+00:00,-0.00012015028171952213,-0.02779451801427657,-0.02404531904024887,7916.8798828125,-0.16320059782282526,-0.05054594090041897,0.06831214097172889,-0.41737845030957343,33.997634797515474,0.925578852556023,9095.710774739584,9853.164760044643,5,-0.21247936381597277,0.08070748167384183,0.0045163099033997955,0.07243196425712295,1.011649758420332,0.0037547153880626016,0.08291091806952777,1.009149259436432
2018-03-18 00:00:00+00:00,-0.05183787479305613,-0.012103293764355483,-0.05309601388193175,8223.6796875,0.4999921340214677,0.038752615832098325,0.114560779941554,-0.38593685069883965,37.63597951360608,1.1070175833630784,8882.6923828125,9784.543294270834,6,-0.18036626614236106,0.0828322356506443,-0.05054594090041897,0.06831214097172889,0.925578852556023,0.0045163099033997955,0.07243196425712295,1.011649758420332
2018-03-19 00:00:00+00:00,0.05748671779977266,0.05219329838849318,0.10603010319261652,8630.650390625,0.013543820825025144,0.04948766471821564,0.06030873835711703,-0.35636821236989,42.18849441636234,1.1209617754497512,8771.449055989584,9701.874255952382,0,-0.21675004546248533,0.08159077618116228,0.038752615832098325,0.114560779941554,1.1070175833630784,-0.05054594090041897,0.06831214097172889,0.925578852556023
2018-03-20 00:00:00+00:00,0.03302323082812686,0.043240552128518184,0.025358054919109696,8913.4697265625,-0.05458672292868039,0.03276917997335538,0.07880078410037572,-0.3334863225071285,45.18324872951336,1.0709850956897276,8731.320719401041,9615.582356770834,1,-0.1335070489758764,0.08091254353842545,0.04948766471821564,0.06030873835711703,1.1209617754497512,0.038752615832098325,0.114560779941554,1.1070175833630784
2018-03-21 00:00:00+00:00,0.03687038480075211,0.013959818062623253,0.05440362731975923,8929.2802734375,-0.05008969148687792,0.0017737814072429359,0.037421171959328925,-0.3315443370202271,45.35367258120302,1.0037718370520432,8697.298258463541,9545.64806547619,2,-0.19556124122871055,0.07974834573565721,0.03276917997335538,0.07880078410037572,1.0709850956897276,0.04948766471821564,0.06030873835711703,1.1209617754497512
2018-03-22 00:00:00+00:00,0.00021929680790377937,-0.008353172561541333,-0.031813156983132806,8728.4697265625,-0.08484673541987842,-0.022488995834565095,0.06255876260966065,-0.34599479388287835,43.503690615117854,0.9592098751700232,8685.83740234375,9439.813290550595,3,-0.2339429431583505,0.07967696300071392,0.0017737814072429359,0.037421171959328925,1.0037718370520432,0.03276917997335538,0.07880078410037572,1.0709850956897276
2018-03-23 00:00:00+00:00,-0.02272965867222665,-0.02429369188766284,-0.02385086388875013,8879.6201171875,0.07661849793126785,0.017316940467241304,0.062076735065746735,-0.3329962805951636,45.31192655570009,1.0415651158560295,8627.586588541666,9334.728515625,4,-0.15407614672587588,0.07875801604529738,-0.022488995834565095,0.06255876260966065,0.9592098751700232,0.0017737814072429359,0.037421171959328925,1.0037718370520432
2018-03-24 00:00:00+00:00,0.01896697041779949,0.013126639290219844,0.03649012559461062,8668.1201171875,-0.04862517360482599,-0.023818586517076135,0.038136501925864597,-0.3530380869780285,43.22706807879253,0.9539887478775653,8582.836588541666,9200.36755952381,5,-0.11378110179973078,0.07634006276522969,0.017316940467241304,0.062076735065746735,1.0415651158560295,-0.022488995834565095,0.06255876260966065,0.9592098751700232
2018-03-25 00:00:00+00:00,-0.0324805934268485,-0.034922593010401126,-0.024995162659177228,8495.7802734375,-0.19325636190226902,-0.019882032253830673,0.02756626942728513,-0.36570027206312483,41.54946395974948,0.961190888172541,8524.580810546875,9056.709495907739,6,-0.16325829740938347,0.07468138562630336,-0.023818586517076135,0.038136501925864597,0.9539887478775653,0.017316940467241304,0.062076735065746735,1.0415651158560295
2018-03-26 00:00:00+00:00,-0.01327555692675686,-0.017499368418305683,-0.06245274147416313,8209.400390625,0.29566636084040554,-0.033708485106174635,0.0768358602976289,-0.38778339344010815,38.85122786165057,0.9350596652531356,8519.546712239584,8896.52380952381,0,-0.14959035520377417,0.07357569154869097,-0.019882032253830673,0.02756626942728513,0.961190888172541,-0.023818586517076135,0.038136501925864597,0.9539887478775653
2018-03-27 00:00:00+00:00,-0.03512040828122431,-0.034853108290262336,-0.01567272422656374,7833.0400390625,-0.09167133539613492,-0.04584504758621555,0.05585287437168995,-0.41556785047355815,35.580995171137346,0.9158267866807571,8480.561686197916,8756.19712611607,1,-0.1803188450739971,0.0736084724620342,-0.033708485106174635,0.0768358602976289,0.9350596652531356,-0.019882032253830673,0.02756626942728513,0.961190888172541
2018-03-28 00:00:00+00:00,-0.0442890148628049,-0.013347876788756596,0.0015249083073030079,7954.47998046875,-0.08236143062023082,0.015503551724572073,0.040173311373973064,-0.4046723998173445,37.411663558260145,1.051450735942535,8448.572550455729,8660.430919828868,2,-0.2374473992143794,0.07153322397095535,-0.04584504758621555,0.05585287437168995,0.9158267866807571,-0.033708485106174635,0.0768358602976289,0.9350596652531356
2018-03-29 00:00:00+00:00,0.018150163353775506,-0.015826886296615883,-0.09319685015737955,7165.7001953125,0.28892729902508885,-0.09916170347942321,0.1289226408441042,-0.46327575842949853,31.20809201952663,0.8341808155878216,8385.974243164062,8554.27332124256,3,-0.37122951297872475,0.07377327581382881,0.015503551724572073,0.040173311373973064,1.051450735942535,-0.04584504758621555,0.05585287437168995,0.9158267866807571
2018-03-30 00:00:00+00:00,-0.10121726550817922,-0.08977236552175527,-0.056126025380436984,6890.52001953125,-0.011274539355489277,-0.03840241264367461,0.08867985823916369,-0.4837404595189565,29.377880479128407,0.9413545839568443,8274.877604166666,8437.748093377977,4,-0.3790789280572501,0.07449477505584981,-0.09916170347942321,0.1289226408441042,0.8341808155878216,0.015503551724572073,0.040173311373973064,1.051450735942535
2018-03-31 00:00:00+00:00,-0.03890011186664788,-0.009456269375813564,0.02686889884049526,6973.52978515625,-0.27605332671670335,0.012046952245941878,0.05016814654071866,-0.47530860405849196,30.698188870432375,1.0449422616530142,8136.7842203776045,8347.630464099702,5,-0.4202253695346879,0.07391449543319303,-0.03840241264367461,0.08867985823916369,0.9413545839568443,-0.09916170347942321,0.1289226408441042,0.8341808155878216
2018-04-01 00:00:00+00:00,0.01604358350526236,-0.020380543484320945,-0.049049161565167476,6844.22998046875,-0.004649332263590766,-0.01854151465198095,0.08182790043861643,-0.48498978460897646,29.764740918408123,0.9695927353902196,7964.347574869792,8217.420944940477,6,-0.451131087512849,0.0756009330381397,0.012046952245941878,0.05016814654071866,1.0449422616530142,-0.03840241264367461,0.08867985823916369,0.9413545839568443
2018-04-02 00:00:00+00:00,-0.022590152588848,0.010553823135690976,0.044387272266165345,7083.7998046875,-0.04383400449944519,0.03500318149775872,0.04678154339330609,-0.46557372529918717,33.7823706626823,1.134979496555586,7810.557535807292,8116.405691964285,0,-0.4525057915755416,0.07556733269339919,-0.01854151465198095,0.08182790043861643,0.9695927353902196,0.012046952245941878,0.05016814654071866,1.0449422616530142
2018-04-03 00:00:00+00:00,0.03760484618897064,0.05542307859961548,0.03754230909297718,7456.10986328125,0.26913035002215335,0.052557958843978625,0.06482153977435123,-0.43746271601166653,39.567859230406796,1.1712576250344515,7704.5275472005205,8033.608561197917,1,-0.4019408711636573,0.07660108519165418,0.03500318149775872,0.04678154339330609,1.134979496555586,-0.01854151465198095,0.08182790043861643,0.9695927353902196
2018-04-04 00:00:00+00:00,0.049864466002650376,-0.008107893446079983,-0.037979600206013875,6853.83984375,-0.10249653636394274,-0.08077536819799569,0.0978853259421002,-0.4832934350894911,34.34089864024652,0.8678988276893307,7535.7125244140625,7966.181431361607,2,-0.4879887405665998,0.07910603155807476,0.052557958843978625,0.06482153977435123,1.1712576250344515,0.03500318149775872,0.04678154339330609,1.134979496555586
2018-04-05 00:00:00+00:00,-0.08150842579345263,-0.07176287530769732,-0.0233807887359766,6811.47021484375,0.14248785737439218,-0.006181881962836755,0.043495670001579834,-0.48614917502118904,34.00061463312994,0.9900909987626888,7380.99169921875,7895.258091517857,3,-0.4256163270863036,0.0780442694489571,-0.08077536819799569,0.0978853259421002,0.8678988276893307,0.052557958843978625,0.06482153977435123,1.1712576250344515
2018-04-06 00:00:00+00:00,-0.004773194990601359,-0.01100830303913325,-0.010504425526599137,6636.31982421875,-0.3320453407058117,-0.025714036045156208,0.042964294201520925,-0.4998006589426708,32.56409986883125,0.9577503295220151,7226.0366617838545,7814.209054129465,4,-0.3757888415388112,0.07522079095049689,-0.006181881962836755,0.043495670001579834,0.9900909987626888,-0.08077536819799569,0.0978853259421002,0.8678988276893307
2018-04-07 00:00:00+00:00,-0.027208228389738465,0.028151670376398874,0.008442549904942975,6911.08984375,0.05569697695448905,0.041403974915207975,0.06334811172665655,-0.4784203416887216,37.05687367333207,1.1379670810063165,7117.8441162109375,7766.314290364583,5,-0.2771316910417366,0.07443485981454737,-0.025714036045156208,0.042964294201520925,0.9577503295220151,-0.006181881962836755,0.043495670001579834,0.9900909987626888
2018-04-08 00:00:00+00:00,0.04365730917771504,0.008654658961324557,0.04365730917771504,7023.52001953125,-0.0815041143304982,0.016268081926749334,0.027685062480776512,-0.4683654806956248,38.852035595262166,1.0484434261172437,7050.384114583333,7709.163829985119,6,-0.2547476004709369,0.07162491029063607,0.041403974915207975,0.06334811172665655,1.1379670810063165,-0.025714036045156208,0.042964294201520925,0.9577503295220151
